,sentiment,occurences,sentimentsSummary,sentimentEdges,score
cover,"[0.13636363636363635, 0.0, 0.0, -0.15625]",4,[-0.0391  0.      0.0341],-0.0390625,1.2343724328501202
crap,"[-0.8, -0.8, -0.8]",3,[-0.8 -0.8 -0.8],-0.8,0.7848092794531624
current daily driver,"[0.26666666666666666, 0.17666666666666667]",2,[0.1992 0.2217 0.2442],0.24416666666666667,0.9526825599762222
curved display,"[-0.0666666666666667, 0.0, 0.0]",3,[-0.0333  0.      0.    ],-0.03333333333333335,0.9747221876966424
customer service,"[-0.89, 0.7, 0.16666666666666666]",3,[-0.3617  0.1667  0.4333],0.4333333333333333,1.2772162201473676
customer support,"[-0.3666666666666667, 0.5]",2,[-0.15    0.0667  0.2833],0.2833333333333333,0.7134835649627321
daily driver,"[0.3, 0.5666666666666667, 0.3666666666666667, 0.12142857142857143, 0.25, 0.26000000000000006]",6,[0.2525 0.28   0.35  ],0.35000000000000003,2.030298719616613
daily use,"[0.0, 0.039393939393939384]",2,[0.0098 0.0197 0.0295],0.029545454545454538,0.9168340478509647
dead battery,"[-0.2, 0.1441666666666667]",2,[-0.114  -0.0279  0.0581],-0.11395833333333336,0.7945966077113348
deal breaker,"[0.225, 0.0]",2,[0.0562 0.1125 0.1688],0.16875,0.6570090840347022
default,"[0.0, 1.0, 0.0]",3,[0.  0.  0.5],0.5,0.6783708113304192
defective unit,"[0.0, 0.0, -0.5, 0.0]",4,[-0.125  0.     0.   ],-0.125,1.4556582686380388
device,"[0.375, 0.035, 0.0, 0.0, 0.0, 0.0, 0.3375, 0.0, 0.2, 0.0, 0.0, 0.0, 0.0, 0.3, 0.0, -0.05, 0.5, 0.5, 0.5]",19,[0.     0.     0.3188],0.31875,2.08847884995379
devices,"[0.0, 0.39285714285714285, 0.10714285714285714, 0.0, 0.0, 0.0, -0.16666666666666666, 0.0, 0.125]",9,[0.     0.     0.1071],0.10714285714285714,1.4429007369608877
did nothing,"[0.0, 0.35]",2,[0.0875 0.175  0.2625],0.26249999999999996,0.6109548461298145
direct sunlight,"[0.505, 0.2333333333333333, 0.26666666666666666, 0.06666666666666668, -0.060185185185185196, 0.3, 0.5025000000000001, 0.05000000000000002]",8,[0.0625 0.25   0.3506],0.35062499999999996,1.9288442876293994
disappointment,"[0.23333333333333336, -0.6, -0.21666666666666665, -0.3, -0.6]",5,[-0.6    -0.3    -0.2167],-0.6,1.0715356457046135
display,"[0.5026041666666667, -0.5, -0.9750000000000001, 0.0, 0.0, -0.08333333333333333, 0.5, -0.375, 0.25, 0.0, 0.0, 0.4166666666666667, 0.425, -0.11250000000000002, 0.0, 0.25, 0.0, 0.0, 0.0]",19,[-0.0417  0.      0.25  ],0.25,1.6505597318518264
display quality,"[0.0, 0.23125]",2,[0.0578 0.1156 0.1734],0.17343750000000002,0.6173423959973787
doing something,"[0.27499999999999997, 0.46022727272727276, 0.16666666666666666]",3,[0.2208 0.275  0.3676],0.36761363636363636,1.4920035264577303
downloading apps,"[0.2888888888888889, 0.2888888888888889]",2,[0.2889 0.2889 0.2889],0.2888888888888889,0.8516363575808137
drawer,"[0.3, 0.0, 0.0]",3,[0.   0.   0.15],0.15,0.7701210985912861
dual camera setup,"[0.3375, 0.25, 0.5, 0.0]",4,[0.1875 0.2938 0.3781],0.37812500000000004,1.0210243482093482
dual sim card,"[0.18409090909090908, 0.0, 0.0]",3,[0.    0.    0.092],0.09204545454545454,0.6364762053324088
dual stereo speakers,"[0.0, 0.38, 0.0]",3,[0.   0.   0.19],0.19,1.0797055750665174
dual window,"[-0.5, 0.0, 0.0]",3,[-0.25  0.    0.  ],-0.25,0.8256265210652171
dual-SIM version,"[0.0, 0.0, 0.0, -0.03571428571428571]",4,[-0.0089  0.      0.    ],-0.008928571428571428,0.8889075165504268
early reviews,"[-0.15000000000000002, 0.45]",2,[-0.    0.15  0.3 ],0.30000000000000004,0.8380327248570649
easy fix,"[0.43333333333333335, 0.5166666666666666]",2,[0.4542 0.475  0.4958],0.4958333333333333,0.889470607213222
everything,"[-0.3, 0.0, 0.525, 0.0]",4,[-0.075   0.      0.1312],0.13125,0.7971479536154454
everything technology,"[-0.25, -0.25]",2,[-0.25 -0.25 -0.25],-0.25,0.6000303123024326
exact same place,"[0.125, 0.125]",2,[0.125 0.125 0.125],0.125,0.9697614962929568
excellent device,"[0.5666666666666667, 0.15000000000000002]",2,[0.2542 0.3583 0.4625],0.4625,0.7967216981516682
excellent smartphone,"[0.26666666666666666, 0.08333333333333333, 0.5, 1.0]",4,[0.2208 0.3833 0.625 ],0.625,1.7103766318353404
expandable memory,"[0.19270833333333334, 0.35]",2,[0.232  0.2714 0.3107],0.31067708333333327,0.6833449953353443
expecting 20 megapixel,"[0.0, 0.625]",2,[0.1562 0.3125 0.4688],0.46875,0.6183054429347831
expensive desktop PC,"[-0.25, -0.25]",2,[-0.25 -0.25 -0.25],-0.25,0.9302863392719894
experience,"[-1.0, 0.5, 0.12916666666666665, -0.1]",4,[-0.325   0.0146  0.2219],-0.325,1.1925099812584419
experimental device,"[0.1, 0.1]",2,[0.1 0.1 0.1],0.1,0.6030494637919572
extended battery,"[0.25, 0.0]",2,[0.0625 0.125  0.1875],0.1875,0.7913594850108259
extra batteries,"[-0.05, -0.25]",2,[-0.2  -0.15 -0.1 ],-0.2,0.8976005483516997
extra battery,"[0.0, 0.25, 0.25, 0.35, 0.0, 0.14285714285714285, 0.3444444444444444, 0.3607407407407408, 0.06666666666666667, 0.0, 0.35, 0.0, 0.0, 0.3, 0.0, 0.3416666666666667, 0.0, 0.25, 0.0765, -0.25, 0.0, 0.0, 0.0]",23,[0.     0.0667 0.275 ],0.275,4.277441177084677
extra money,"[0.0, 0.06666666666666667]",2,[0.0167 0.0333 0.05  ],0.05,0.8149377386910529
facing speakers,"[0.0, 0.3666666666666667]",2,[0.0917 0.1833 0.275 ],0.275,0.6715039514790427
fake unit,"[-0.5, -0.31666666666666665, -0.5]",3,[-0.5    -0.5    -0.4083],-0.5,0.9017819698258984
family,"[0.7, 0.7, 0.0]",3,[0.35 0.7  0.7 ],0.7,0.7554274848100319
fan,"[0.0, 0.25390625, 0.125, 0.7, 0.0]",5,[0.     0.125  0.2539],0.25390625,1.2847577600465965
fast charger,"[-0.09500000000000003, 0.2, 0.2]",3,[0.0525 0.2    0.2   ],0.2,1.2771325769885786
fast charging,"[0.2, 0.23333333333333336, 0.5519999999999999, 0.2, 0.5, 0.6, 0.022222222222222213, 0.2, 0.1, 0.2]",10,[0.2    0.2    0.4333],0.43333333333333335,2.5733581801155645
fast internet speed,"[0.43600000000000005, 0.43600000000000005]",2,[0.436 0.436 0.436],0.43600000000000005,0.8615334867836
faulty unit,"[0.36999999999999994, 0.0, 0.029861111111111106]",3,[0.0149 0.0299 0.1999],0.19993055555555553,1.1332114690044226
favorite smartphone,"[0.5, 0.5, 0.5]",3,[0.5 0.5 0.5],0.5,1.269229154323101
features,"[0.65, 0.5, 0.0, 0.0, 0.13636363636363635, 0.45, 1.0, 0.0, 0.5, 0.5]",10,[0.0341 0.475  0.5   ],0.5,1.4073964923032805
finger print,"[-0.5, 0.0]",2,[-0.375 -0.25  -0.125],-0.375,0.76084338336323
finger print scanner,"[0.22916666666666666, 0.525, 0.0, -0.2, 0.6, 0.22051282051282053]",6,[0.0551 0.2248 0.451 ],0.45104166666666673,2.4640937159689624
finger print sensor,"[0.04999999999999999, -0.008571428571428548, -0.35, 0.0, 0.0]",5,[-0.0086  0.      0.    ],-0.008571428571428548,2.3223084063322377
fingerprint scanner,"[0.5, 0.0, 0.875, 0.55, 0.8666666666666667, 0.0, -0.125, 0.0, -0.125, 0.45, 0.25]",11,[0.    0.25  0.525],0.525,2.6899664524983415
fingerprint sensor,"[-0.2, -0.20000000000000004, 0.0, -0.025, 0.25, 0.0, 0.21481481481481482, 0.2, 0.146875, 0.06818181818181818]",10,[-0.0188  0.0341  0.1867],0.18671875000000002,2.7819862500948345
first place,"[0.32857142857142857, 0.4055555555555556, 0.125, 0.375, 0.08333333333333333, 0.1, -0.2, 0.25]",8,[0.0958 0.1875 0.3402],0.34017857142857144,1.3173836181412082
flagship,"[0.0, 0.0, 0.7, 0.0, 0.0, 0.146875]",6,[0.     0.     0.1102],0.11015625000000001,1.0778054421600873
flagship devices,"[-0.16666666666666666, -0.16666666666666666]",2,[-0.1667 -0.1667 -0.1667],-0.16666666666666666,0.7020248179425219
flagship phones,"[1.0, 0.0, 0.9, 0.9, 0.65, 0.43333333333333335, 0.14285714285714285, 0.04999999999999999, 0.0]",9,[0.05   0.4333 0.9   ],0.9,2.4835613518593447
flagships,"[-0.012499999999999997, 0.0, 0.0, 0.0, 0.0, 0.35714285714285715, -1.0]",7,[-0.0062  0.      0.    ],-0.006249999999999999,1.4281802480996661
